execution_num;num_execs;size_msg;incremental;time
57;100;100100;False;0.05548053699976650266
58;100;100100;False;0.05264616399972490285
59;100;100100;False;0.057300816999941002472
60;100;100100;False;0.056737564000286400123
61;100;100100;False;0.05546072499964790209
62;100;100100;False;0.0557290000001557026
63;100;100100;False;0.054897596000046101905
64;100;100100;False;0.054416341999967601795
65;100;100100;False;0.05612984700019280071
66;100;100100;False;0.059566033999999400128
67;100;100100;False;0.061436099000275100346
68;100;100100;False;0.05579100799968710056
69;100;100100;False;0.058529687999907702156
70;100;100100;False;0.057004463999874001312
71;100;100100;False;0.053745446000448102164
72;100;100100;False;0.055704120999962400407
73;100;100100;False;0.0572320100000067028
74;100;100100;False;0.057885030999841401156
75;100;100100;False;0.057004421000328701907
76;100;100100;False;0.06146113399972810004
77;100;100100;False;0.05713712499982630255
78;100;100100;False;0.059346349999941400144
79;100;100100;False;0.059879051999814601748
80;100;100100;False;0.05477956599997910181
81;100;100100;False;0.056699306000154901797
82;100;100100;False;0.05513830299969400134
83;100;100100;False;0.053586970000196701425
84;100;100100;False;0.054617074999896403353
85;100;100100;False;0.052990195999882402922
86;100;100100;False;0.061561145000268602256
87;100;100100;False;0.05490285199994100057
88;100;100100;False;0.05688714600000820132
89;100;100100;False;0.0620637950000854019
90;100;100100;False;0.060505207999995001822
91;100;100100;False;0.056984230000125500604
92;100;100100;False;0.056794273999912402162
93;100;100100;False;0.057633142999747900836
94;100;100100;False;0.052505253000163003285
95;100;100100;False;0.058431101999758400245
96;100;100100;False;0.055744902999776801966
97;100;100100;False;0.053885067999999501642
98;100;100100;False;0.057047168999815600632
99;100;100100;False;0.05480051299991810232
0;100;100100;True;0.030420499000229000996
1;100;100100;True;0.036640932000409402736
2;100;100100;True;0.037705431999711401525
3;100;100100;True;0.030386042999907301315
4;100;100100;True;0.037344128999848000272
5;100;100100;True;0.03658360200006410129
6;100;100100;True;0.031167430000095801279
7;100;100100;True;0.038189960999716200674
8;100;100100;True;0.02963569500025170153
9;100;100100;True;0.036226768000233201816
10;100;100100;True;0.03821522000043840045
11;100;100100;True;0.03161757299994850251
12;100;100100;True;0.03722761700009850211
13;100;100100;True;0.0317563399999016005
14;100;100100;True;0.03851929199981880131
15;100;100100;True;0.031473135999931400875
16;100;100100;True;0.036864280000372402768
17;100;100100;True;0.029441021000366100757
18;100;100100;True;0.032109082999795500457
19;100;100100;True;0.038980946000265200013
20;100;100100;True;0.031407139000293501918
21;100;100100;True;0.037441033000050000235
22;100;100100;True;0.031869914999788202803
23;100;100100;True;0.03572876099997290139
24;100;100100;True;0.037473196000064400157
25;100;100100;True;0.030475522999949801461
26;100;100100;True;0.03493539000010040252
27;100;100100;True;0.032166524000331202238
28;100;100100;True;0.03669413099987640231
29;100;100100;True;0.036080877000131100774
30;100;100100;True;0.03472824300024510147
31;100;100100;True;0.040908119000050501002
32;100;100100;True;0.033082229000228800808
33;100;100100;True;0.036978947000079601115
34;100;100100;True;0.032278617999963801766
35;100;100100;True;0.03626199500013160132
36;100;100100;True;0.03650779400004450226
37;100;100100;True;0.03152440199983150282
38;100;100100;True;0.035544477999792302436
39;100;100100;True;0.030869495999922901691
40;100;100100;True;0.03616597799964420268
41;100;100100;True;0.031927823999922000375
42;100;100100;True;0.03673511799979670145
43;100;100100;True;0.03989474400032110013
44;100;100100;True;0.03132499699995600073
45;100;100100;True;0.03480508900020130164
46;100;100100;True;0.030613445000199100698
47;100;100100;True;0.038398558000153501513
48;100;100100;True;0.035442341000361900216
49;100;100100;True;0.031296193999878402225
50;100;100100;True;0.037508992999846502148
51;100;100100;True;0.034076401999755000227
52;100;100100;True;0.038330816999859802785
53;100;100100;True;0.031969864999609701184
54;100;100100;True;0.034634082000138601
55;100;100100;True;0.03667343999995850007
56;100;100100;True;0.03293322099989370172
57;100;100100;True;0.03755379699987310138
58;100;100100;True;0.032214172999829301935
59;100;100100;True;0.037365416000284201736
60;100;100100;True;0.037931597999886400296
61;100;100100;True;0.031718991000161601834
62;100;100100;True;0.035450123999908100814
63;100;100100;True;0.03203015799999760216
64;100;100100;True;0.03662016599992030247
65;100;100100;True;0.03626827000016410313
66;100;100100;True;0.033647818999725000177
67;100;100100;True;0.03739718399992850162
68;100;100100;True;0.029988825999680401163
69;100;100100;True;0.0378408040000976012
70;100;100100;True;0.03241826199973710243
71;100;100100;True;0.03880710699968400318
72;100;100100;True;0.03537343700008920011
73;100;100100;True;0.031948322000062000237
74;100;100100;True;0.036141509000117200134
75;100;100100;True;0.032503736999842602895
76;100;100100;True;0.037335736000386400557
77;100;100100;True;0.031335398000010103448
78;100;100100;True;0.036502819999895901038
79;100;100100;True;0.037490273999992301812
80;100;100100;True;0.03271530099982550288
81;100;100100;True;0.0371611219998157008
82;100;100100;True;0.0301439419999951011
83;100;100100;True;0.035849307999796901913
84;100;100100;True;0.031145149999701901566
85;100;100100;True;0.03671994500018620211
86;100;100100;True;0.038159633999839501217
87;100;100100;True;0.032968374999654700974
88;100;100100;True;0.038655724999898402605
89;100;100100;True;0.033839022999927602375
90;100;100100;True;0.038411786999858900382
91;100;100100;True;0.028933060999861301421
92;100;100100;True;0.037984629000220503092
93;100;100100;True;0.037192220000179000705
94;100;100100;True;0.032462484999996300827
95;100;100100;True;0.034563241999876301302
96;100;100100;True;0.02999440499979750055
97;100;100100;True;0.036558855999828603067
98;100;100100;True;0.034936158000164002635
99;100;100100;True;0.03403949699986690003
0;100;200100;False;0.12647714000013360325
1;100;200100;False;0.12031124299983270154
2;100;200100;False;0.123100937999879506135
3;100;200100;False;0.11871108900004390119
4;100;200100;False;0.11925541200025670252
5;100;200100;False;0.12745466500018651224
6;100;200100;False;0.11871649100021360035
7;100;200100;False;0.12441982899963470455
8;100;200100;False;0.123277189999953101784
9;100;200100;False;0.123301566999998502006
10;100;200100;False;0.118611041999883801146
11;100;200100;False;0.11771089600006230669
12;100;200100;False;0.122044450999964901317
13;100;200100;False;0.119773216999874101973
14;100;200100;False;0.11593573300024200001
15;100;200100;False;0.12706445999992860285
16;100;200100;False;0.119878631000119501016
17;100;200100;False;0.12064382600010480073
18;100;200100;False;0.12168995399997580009
19;100;200100;False;0.11970191399996080173
20;100;200100;False;0.113849800000025300206
21;100;200100;False;0.12993418199994261064
22;100;200100;False;0.120174017999943302804
23;100;200100;False;0.11827810600016160081
24;100;200100;False;0.123748598000019902066
25;100;200100;False;0.13503766600024380562
26;100;200100;False;0.12236988099994050572
27;100;200100;False;0.12694964599995720023
28;100;200100;False;0.120787536999614503186
29;100;200100;False;0.11870624999983180048
30;100;200100;False;0.11487571900033780037
31;100;200100;False;0.12688975100036251065
32;100;200100;False;0.12763193999990091188
33;100;200100;False;0.12253312500024510223
34;100;200100;False;0.11893944900020850253
35;100;200100;False;0.12323264499991630483
36;100;200100;False;0.12714099400000120066
37;100;200100;False;0.12774606499988280794
38;100;200100;False;0.1275035389999175095
39;100;200100;False;0.1187722469999240027
40;100;200100;False;0.118081036000148700826
41;100;200100;False;0.12128016699989530025
42;100;200100;False;0.12645380000003550447
43;100;200100;False;0.11468924800010420195
44;100;200100;False;0.13489507500025860187
45;100;200100;False;0.12483639099991700183
46;100;200100;False;0.12052783500030270214
47;100;200100;False;0.118920571000216801494
48;100;200100;False;0.12474354500000080226
49;100;200100;False;0.11736499800008450001
50;100;200100;False;0.11750302299969900277
51;100;200100;False;0.12627241600011970823
52;100;200100;False;0.12088081599995340043
53;100;200100;False;0.121040982999602406145
54;100;200100;False;0.12400671200020950413
55;100;200100;False;0.126822281999920905
56;100;200100;False;0.12036103299988060167
57;100;200100;False;0.13036473000011020162
58;100;200100;False;0.116428277000067900704
59;100;200100;False;0.11914639499991590277
60;100;200100;False;0.120109369999681803165
61;100;200100;False;0.12419611099994640191
62;100;200100;False;0.12205392899977590693
63;100;200100;False;0.1177728269999532007
64;100;200100;False;0.12383583200016790027
65;100;200100;False;0.11802399799989850282
66;100;200100;False;0.12014016300008720228
67;100;200100;False;0.12312950000023190067
68;100;200100;False;0.11923708199992680279
69;100;200100;False;0.11797339799977620001
70;100;200100;False;0.12786231100017170226
71;100;200100;False;0.12189598999975710669
72;100;200100;False;0.12152924600013630119
73;100;200100;False;0.11791038299998030103
74;100;200100;False;0.12071108800000700245
75;100;200100;False;0.12035656899979570167
76;100;200100;False;0.118201871000110203536
77;100;200100;False;0.1262767660000463088
78;100;200100;False;0.105747024000265602006
79;100;200100;False;0.123925770000369001034
80;100;200100;False;0.12415242499992010239
81;100;200100;False;0.11823536900010360451
82;100;200100;False;0.12652206599977930401
