execution_num;num_execs;size_msg;incremental;time
41;100;200100;False;0.11414227500063130194
42;100;200100;False;0.119952952998573600385
43;100;200100;False;0.11260104100074380673
44;100;200100;False;0.11773039900072020114
45;100;200100;False;0.11997175699980260066
46;100;200100;False;0.11965916599910990381
47;100;200100;False;0.11517193200052110169
48;100;200100;False;0.12020856600065570052
49;100;200100;False;0.11020048200043650044
50;100;200100;False;0.119697119000193100136
51;100;200100;False;0.12116130699905600099
52;100;200100;False;0.12141362399961500018
53;100;200100;False;0.11451529000078150555
54;100;200100;False;0.09782051500042120151
55;100;200100;False;0.14815547500074890963
56;100;200100;False;0.115806241001337101304
57;100;200100;False;0.120636264000495402327
58;100;200100;False;0.12518770899987430312
59;100;200100;False;0.1185223960001167004
60;100;200100;False;0.12042844000097820134
61;100;200100;False;0.11897293899892240343
62;100;200100;False;0.11382552500072050383
63;100;200100;False;0.12250297200080240145
64;100;200100;False;0.12635602800037290527
65;100;200100;False;0.12055435799993570456
66;100;200100;False;0.12281516099938000197
67;100;200100;False;0.10792883599970060082
68;100;200100;False;0.12482282699966160133
69;100;200100;False;0.10020695700040960219
70;100;200100;False;0.113894766000157604546
71;100;200100;False;0.10704519499995510112
72;100;200100;False;0.118686806999903401993
73;100;200100;False;0.12996260699946990402
74;100;200100;False;0.11393866800062810163
75;100;200100;False;0.12503396700049040913
76;100;200100;False;0.11605151300136640202
77;100;200100;False;0.11713416000020510088
78;100;200100;False;0.1234058079990063006
79;100;200100;False;0.121541433998572701025
80;100;200100;False;0.12924902700069640371
81;100;200100;False;0.11985675799951420184
82;100;200100;False;0.12273451900000480197
83;100;200100;False;0.12996905699947081114
84;100;200100;False;0.12715463600034110359
85;100;200100;False;0.1254654219992517028
86;100;200100;False;0.13090509700123220682
87;100;200100;False;0.14841561499997610318
88;100;200100;False;0.1433233759998983059
89;100;200100;False;0.1252397240004937129
90;100;200100;False;0.12437304600098270102
91;100;200100;False;0.11710809899886930052
92;100;200100;False;0.12643297100112241282
93;100;200100;False;0.123725662000651701056
94;100;200100;False;0.123247166999135501775
95;100;200100;False;0.1217449960004158005
96;100;200100;False;0.11709889200028550382
97;100;200100;False;0.11773923299915620144
98;100;200100;False;0.12494026800050030135
99;100;200100;False;0.1193866880003042058
0;100;200100;True;0.06294745700142810596
1;100;200100;True;0.065406784999140502035
2;100;200100;True;0.0630239710008027032
3;100;200100;True;0.0643635030010045045
4;100;200100;True;0.060870970000905702535
5;100;200100;True;0.06432913800017550643
