execution_num;num_execs;size_msg;incremental;time
0;100;100;False;2.015706707999924685
0;100;100;True;2.046562440999878163
0;100;100100;False;6.9113093109999681474
0;100;100100;True;4.7016351289998965512
0;100;200100;False;13.469107205000000249
0;100;200100;True;7.8969705810000050406
0;100;300100;False;19.701807307000308356
0;100;300100;True;11.1081949989998065575
0;100;400100;False;25.792968229000049263
0;100;400100;True;14.070972017000258347
0;100;500100;False;31.400871641999856365
0;100;500100;True;16.97813156699976389
0;100;600100;False;37.16546384999991659
0;100;600100;True;20.335099777999847248
0;100;700100;False;43.411068448000150966
0;100;700100;True;23.604609704000267811
0;100;800100;False;50.61290218200019808
0;100;800100;True;26.636042032000204927
0;100;900100;False;55.886671531000047253
0;100;900100;True;30.209674449999965873
